,DTS
178471,153.9993
178472,149.1883
178473,148.5827
178474,152.1801
178475,156.9786
178476,161.4769
178477,164.7739
178478,164.1671
178479,164.1621
178480,164.7565
178481,165.9514
178482,167.7482
178483,170.4435
178484,172.8548
178485,173.4365
178486,167.423
178487,161.4108
178488,154.4976
178489,150.8878
178490,148.7807
178491,149.375
178492,149.3688
178493,148.1613
178494,150.5575
178495,154.4564
178496,160.1559
178497,162.8536
178498,163.44799999999995
178499,164.3414
178500,166.1369
178501,166.132
178502,166.7244
178503,171.8213
178504,175.4174
178505,174.5072
178506,172.3958
178507,170.7401
178508,168.7735
178509,167.5434
178510,166.3537
178511,164.8435
178512,162.4317
178513,159.7197
178514,155.5062
178515,151.593
178516,148.8828
178517,145.8705
178518,143.1584
178519,142.2501
178520,149.4461
178521,167.4548
178522,183.6635
178523,198.6692
178524,209.1704
178525,216.6686
178526,219.9626
178527,219.0524
178528,207.0329
178529,189.0055
178530,174.8821
178531,164.6626
178532,165.8544
178533,167.9472
178534,169.7415
178535,173.0355
178536,170.9241
178537,167.0109
178538,162.497
178539,158.8841
178540,156.1739
178541,157.6661
178542,160.0592
178543,162.4523
178544,164.545
178545,165.4385
178546,163.9277
178547,161.2156
178548,158.2033
178549,154.8907
178550,151.2777
178551,148.2644
178552,146.4561
178553,148.2486
178554,156.94799999999995
178555,164.4462
178556,169.2417
178557,172.2372
178558,173.1306
178559,170.7171
178560,167.4044
178561,163.1909
178562,160.1786
178563,158.6696
178564,158.0615
178565,161.3537
178566,163.2832
178567,165.5392
178568,167.632
178569,169.4263
178570,171.2188
178571,173.0113
178572,173.3041
178573,171.7914
178574,169.0794
178575,166.6695
178576,163.3569
178577,161.5458
178578,158.8337
178579,153.7193
178580,148.0043
178581,143.192
178582,140.1797
178583,138.3686
178584,136.8577
178585,135.3469
178586,134.4367
178587,135.6323
178588,137.9382
178589,139.816
178590,141.6084
178591,143.7012
178592,145.2051
178593,146.9877
178594,148.4799
178595,148.7727
178596,148.7616
178597,148.7522
178598,149.0451
178599,149.0357
178600,148.7261
178601,148.7168
178602,148.409
178603,151.2782
178604,153.0827
178605,154.8872
178606,155.188
178607,154.8872
178608,154.2857
178609,152.782
178610,150.0752
178611,146.1654
178612,141.3534
178613,138.9474
178614,137.4436
178615,136.5414
178616,137.7444
178617,138.9474
178618,139.5489
178619,137.7444
178620,136.5414
178621,135.9398
178622,135.5178
178623,136.4151
178624,137.0104
178625,137.6069
178626,136.998
178627,136.691
178628,136.384
178629,136.0771
178630,135.7714
178631,135.1637
178632,135.1574
178633,134.5497
178634,134.2428
178635,135.4396
178636,139.048
178637,144.1502
178638,148.0538
178639,150.7556
178640,151.3508
178641,151.9449
178642,151.0364
178643,149.2269
178644,144.108
178645,141.6957
178646,143.1933
178647,154.0142
178648,156.7147
178649,157.9128
178650,163.6208
178651,164.2174
178652,166.0144
178653,168.1135
178654,168.71
178655,168.3931
178656,166.8931
178657,165.0824
178658,162.0686
178659,158.4534
178660,155.7417
178661,160.847
178662,166.8571
178663,170.4599
178664,174.965
178665,175.2607
178666,174.0503
178667,173.4426
178668,172.5349
178669,171.6269
178670,171.0191
178671,169.8099
178672,168.9015
178673,167.9938
178674,168.2896
178675,167.9814
178676,167.07299999999995
178677,166.1645
178678,162.85
178679,159.5368
178680,157.726
178681,156.8176
178682,160.4204
178683,163.7237
178684,164.31900000000005
178685,163.7113
178686,162.5021
178687,158.8868
178688,155.2716
178689,150.4534
178690,147.1389
178691,145.6289
178692,146.2254
178693,149.2267
178694,153.1303
178695,155.2306
178696,155.5251
178697,155.2169
178698,154.6105
178699,154.3035
178700,153.6958
178701,155.4941
178702,159.0969
178703,162.399
178704,162.6948
178705,162.3878
178706,160.2763
178707,156.9769
178708,154.8633
178709,154.2646
178710,154.2615
178711,155.1612
178712,155.1575
178713,155.1544
178714,155.1513
178715,155.1488
178716,154.8449
178717,153.0373
178718,150.3274
178719,149.4221
178720,149.1188
178721,154.2285
178722,155.7292
178723,162.0418
178724,170.7605
178725,174.3671
178726,173.4611
178727,172.8571
178728,170.7487
178729,168.3396
178730,162.6222
178731,159.0101
178732,156.9017
178733,155.3954
178734,153.8886
178735,151.7802
178736,155.6869
178737,159.8943
178738,170.1168
178739,171.9188
178740,170.1112
178741,168.905
178742,169.50400000000005
178743,169.8011
178744,170.0987
178745,170.6978
178746,170.99599999999995
178747,170.9923
178748,170.6884
178749,170.6853
178750,168.8777
178751,166.1684
178752,161.0525
178753,158.0419
178754,157.4373
178755,160.1409
178756,161.0407
178757,159.82299999999995
178758,157.4255
178759,156.8209
178760,157.4193
178761,159.2207
178762,161.6236
178763,167.6355
178764,173.3473
178765,182.6675
178766,183.5673
178767,180.5121
178768,175.4401
178769,172.7302
178770,172.1263
178771,172.4245
178772,173.32299999999995
178773,175.4252
178774,177.2272
178775,174.8175
178776,172.1082
178777,168.7968
178778,166.9892
178779,166.6854
178780,166.983
178781,167.3911
178782,168.1804
178783,169.0796
178784,173.287
178785,175.6899
178786,177.4913
178787,176.2852
178788,173.5759
178789,171.1668
178790,168.7577
178791,166.3485
178792,167.2477
178793,170.1766
178794,170.7648
178795,169.234
178796,165.89700000000005
178797,162.8654
178798,159.83
178799,154.3814
178800,146.8211
178801,142.8808
178802,139.2458
178803,134.261
178804,129.2761
178805,124.1247
178806,121.3857
178807,120.7865
178808,131.0279
178809,147.0034
178810,157.8507
178811,164.173
178812,166.5739
178813,166.2622
178814,164.4398
178815,161.7124
178816,160.1916
178817,163.7991
178818,171.0264
178819,173.4297
178820,173.7214
178821,171.5948
178822,169.1691
178823,166.7434
178824,164.3176
178825,161.5927
178826,157.0554
178827,152.2164
178828,149.489
178829,147.9682
178830,146.4474
178831,145.524
178832,144.9167
178833,145.5101
178834,147.3051
178835,148.2001
178836,148.1851
178837,147.5693
178838,148.5725
178839,150.8651
178840,152.0618
178841,152.6526
178842,151.4311
178843,149.6086
178844,148.0904
178845,146.8713
178846,146.8588
178847,147.4496
178848,147.7413
178849,145.9164
178850,145.7539
178851,147.1006
178852,148.9006
178853,151.2989
178854,153.3981
178855,154.5922
178856,154.8839
178857,155.4748
178858,156.66899999999995
178859,159.6731
178860,161.7722
178861,163.8714
178862,165.6689
178863,166.5639
178864,166.8555
178865,166.2373
178866,164.4149
178867,161.3858
178868,158.3568
178869,156.8385
178870,157.4293
178871,163.7517
178872,170.0741
178873,176.3965
178874,176.9898
178875,176.0724
178876,174.5516
178877,173.9358
178878,173.9234
178879,173.6092
178880,171.4852
178881,169.6483
178882,167.8428
178883,166.6237
178884,166.9129
178885,167.5062
178886,166.5863
178887,165.3672
178888,176.81730232558115
178889,177.15477325581372
178890,177.50623255813932
178891,177.86118895348815
178892,178.18292325581373
178893,178.4294691860463
178894,178.61175755813932
178895,178.77837209302305
178896,178.93813139534862
178897,179.1015372093021
178898,179.27905290697652
178899,179.48119302325557
178900,179.72548779069743
178901,180.00322848837183
178902,180.2024436046509
178903,180.32310755813927
178904,150.6832
178905,153.9889
178906,154.5823
178907,153.6648
178908,152.1441
178909,152.1316
178910,153.0241
178911,156.6316
178912,160.5407
178913,163.8489
178914,167.1547
178915,169.5555
178916,170.7497
178917,170.4356
178918,168.6131
178919,167.6982
178920,168.5907
178921,171.8965
178922,175.50400000000005
178923,176.3965
178924,176.0823
178925,175.7707
178926,175.7582
178927,176.0499
178928,176.035
178929,181.380420348837
178930,181.52096860465096
178931,181.67374709302302
178932,181.83178604651138
178933,181.9932686046509
178934,182.15119302325556
178935,182.29274883720902
178936,182.42258430232533
178937,182.54861453488348
178938,182.6748982558137
178939,182.79351395348812
178940,182.90393779069743
178941,178.5993
178942,207.3984
178943,214.9141
178944,216.4154
178945,216.1109
178946,216.1078
178947,216.1047
178948,216.1023
178949,216.0991
178950,216.096
178951,216.0929
178952,216.0898
178953,216.3881
178954,216.3934
178955,216.6832
178956,216.9804
178957,216.9772
178958,216.9741
178959,216.971
178960,216.9679
178961,217.2661
178962,221.7743
178963,230.493
178964,231.092
178965,231.0887
178966,231.0852
178967,231.3835
178968,231.3804
178969,231.3773
178970,231.6755
178971,231.3714
178972,231.368
178973,231.3649
178974,230.7609
178975,227.7503
178976,226.8455
178977,229.5486
178978,231.3504
178979,231.6481
178980,231.6445
178981,231.642
178982,231.6389
178983,231.6358
178984,231.6327
178985,231.931
178986,231.6265
178987,231.6241
178988,231.6209
178989,231.6178
178990,229.8102
178991,221.6868
178992,209.6536
178993,201.5302
178994,199.4225
178995,196.7126
178996,194.0028
178997,193.3981
178998,194.5981
178999,196.4001
179000,194.5925
179001,177.1458
179002,160.0
179003,154.5678
179004,153.3461
179005,153.6319
179006,154.2148
179007,154.4931
179008,155.0797
179009,155.061
179010,155.6439
179011,155.6271
179012,155.609
179013,155.2871
179014,154.9714
179015,154.9528
179016,155.2386
179017,156.1222
179018,162.1148
179019,168.1112
179020,170.5023
179021,171.6903
179022,172.2694
179023,172.8523
179024,172.8361
179025,172.8149
179026,172.8
179027,172.782
179028,172.4619
179029,172.1425
179030,172.7253
179031,172.7067
179032,172.6917
179033,172.6731
179034,171.6527
179035,170.5318
179036,169.8623
179037,169.2901
179038,168.9744
179039,169.858
179040,170.4446
179041,170.7248
179042,170.7068
179043,170.6856
179044,170.6707
179045,170.65200000000004
179046,170.6333
179047,170.3139
179048,170.2977
179049,170.2797
179050,169.9609
179051,169.9429
179052,169.9236
179053,169.9049
179054,169.2847
179055,168.9653
179056,167.7474
179057,163.2174
179058,157.7852
179059,158.071
179060,158.3531
179061,158.3307
179062,158.3158
179063,158.2971
179064,158.8837
179065,170.8914
179066,171.4779
179067,170.5533
179068,170.8391
179069,170.8211
179070,170.2003
179071,170.1816
179072,169.8622
179073,169.5428
179074,168.6255
179075,163.7949
179076,158.0619
179077,156.8402
179078,159.2276
179079,163.4194
179080,164.9083
179081,165.7956
179082,165.7732
179083,165.4575
179084,170.5479
179085,179.25099999999995
179086,190.9654
179087,193.3565
179088,192.1311
179089,185.7966
179090,177.6577
179091,170.4209
179092,168.6015
179093,168.5828
179094,168.5642
179095,168.5455
179096,168.5268
179097,169.1134
179098,169.0947
179099,169.0761
179100,169.0574
179101,169.0387
179102,168.4444
179103,167.8009
179104,167.7822
179105,167.6139
179106,167.1434
179107,167.73
179108,167.7113
179109,167.2819
179110,167.0737
179111,167.0539
179112,167.9412
179113,168.2233
179114,168.8062
179115,168.7875
179116,168.7699
179117,168.697
179118,168.1313
179119,168.1139
179120,167.7945
179121,167.4751
179122,167.1544
179123,167.4427
179124,167.4203
179125,167.7053
179126,167.6875
179127,167.9699
179128,167.951
179129,167.9323
179130,167.6151
179131,167.2935
179132,167.2748
179133,172.3727
179134,181.9781
179135,192.7865
179136,210.5122
179137,214.4034
179138,215.2907
179139,221.8886
179140,224.2796
179141,223.355
179142,223.0356
179143,223.0169
179144,223.0015
179145,222.9834
179146,222.664
179147,223.0448
179148,223.8297
179149,224.4125
179150,224.6983
179151,224.3789
179152,224.0595
179153,224.0421
179154,224.0222
179155,224.0036
179156,223.6842
179157,213.5818
179158,189.9664
179159,183.9327
179160,183.914
179161,183.8954
179162,182.6737
179163,178.7453
179164,172.1138
179165,158.8621
179166,157.3397
179167,157.0202
179168,157.1267
179169,157.2874
179170,157.2688
179171,157.2501
179172,157.2331
179173,157.2128
179174,157.197
179175,157.48
179176,158.0666
179177,159.8487
179178,174.8676
179179,187.1798
179180,187.1611
179181,187.1459
179182,187.1251
179183,187.1064
179184,187.3925
179185,187.9776
179186,188.256
179187,188.2406
179188,188.2224
179189,187.9037
179190,187.8527
179191,187.2641
179192,187.2455
179193,187.5276
179194,187.8135
179195,187.7948
179196,189.5806
179197,193.171
179198,192.5509
179199,191.0284
179200,189.209
179201,182.8746
179202,173.2318
179203,160.8824
179204,160.563
179205,161.1458
179206,161.1308
179207,161.1122
179208,171.0184
179209,190.5486
179210,204.669
179211,204.3459
179212,204.6317
179213,204.9175
179214,204.8952
179215,205.1772
179216,205.1586
179217,204.8392
179218,204.0175
179219,197.0877
179220,170.3083
179221,155.8598
179222,154.9475
179223,154.9351
179224,154.9226
179225,154.9101
179226,154.8992
179227,154.8851
179228,154.8752
179229,154.8627
179230,154.8502
179231,154.8377
179232,162.6448
179233,183.3842
179234,193.0007
179235,183.6625
179236,171.3192
179237,161.6826
179238,160.7679
179239,160.7579
179240,164.3544
179241,177.8758
179242,217.2618
179243,226.5752
179244,225.6604
179245,226.2495
179246,226.9141
179247,227.7307
179248,228.9213
179249,229.2095
179250,226.4344
179251,207.8312
179252,198.7962
179253,198.4829
179254,198.7737
179255,198.7587
179256,198.7487
179257,198.7368
179258,198.7248
179259,198.7128
179260,198.6988
179261,199.2878
179262,199.8794
179263,202.5737
179264,214.5912
179265,225.4059
179266,226.2981
179267,225.6841
179268,225.3714
179269,225.3576
179270,225.3459
179271,225.3335
179272,225.3235
179273,225.6143
179274,225.5993
179275,225.286
179276,225.2752
179277,225.2632
179278,225.2503
179279,225.2386
179280,225.2271
179281,225.2823
179282,225.5044
179283,225.4069
179284,225.1787
179285,225.1669
179286,225.457
179287,225.1413
179288,225.1288
179289,225.1188
179290,224.5048
179291,211.56
179292,176.3596
179293,157.3997
179294,151.0715
179295,150.7607
179296,151.0515
179297,151.3398
179298,151.3263
179299,151.3143
179300,151.3023
179301,151.5906
179302,151.8813
179303,151.5669
179304,151.5549
179305,151.2399
179306,151.2299
179307,151.2175
179308,151.205
179309,151.194
179310,151.18
179311,151.4708
179312,151.7616
179313,151.7466
179314,152.3371
179315,152.3246
179316,153.5152
179317,176.6606
179318,219.0542
179319,231.9766
179320,231.3602
179321,231.0495
179322,231.0371
179323,231.0256
179324,231.0135
179325,230.9998
179326,230.9895
179327,231.2782
179328,231.569
179329,231.2533
179330,231.2421
179331,231.2571
179332,231.5188
179333,231.5044
179334,231.7977
179335,231.7828
179336,231.7714
179337,232.0611
179338,232.0462
179339,232.3368
179340,232.6255
179341,232.6129
179342,232.6005
179343,232.5895
179344,232.5757
179345,232.5632
179346,232.5533
179347,232.4212
179348,231.9269
179349,231.6137
179350,231.6013
179351,231.2881
179352,231.2782
179353,231.2658
179354,231.2533
179355,230.6394
179356,225.815
179357,214.6747
179358,212.8537
179359,212.5474
179360,212.2339
179361,212.2215
179362,212.2105
179363,212.1985
179364,212.1842
179365,211.8735
179366,211.8617
179367,211.8486
179368,211.8376
179369,211.8256
179370,211.8135
179371,177.2549
179372,177.2549
179373,173.9366
179374,170.0151
179375,165.1885
179376,165.4902
179377,167.9035
179378,170.6184
179379,172.4284
179380,171.5234
179381,170.3167
179382,168.8084
179383,167.6018
179384,165.7919
179385,165.4902
179386,167.6018
179387,170.0151
179388,171.825
179389,172.73
179390,173.0317
179391,173.0317
179392,173.0317
179393,173.635
179394,174.2383
179395,175.1433
179396,176.0483
179397,175.4449
179398,174.8416
179399,175.1433
179400,175.4449
179401,175.4449
179402,174.54
179403,173.9366
179404,173.0317
179405,173.0317
179406,172.73
179407,174.8103
179408,177.2186
179409,178.4202
179410,178.4127
179411,178.4065
179412,178.4002
179413,178.7027
179414,179.2939
179415,179.5906
179416,178.9797
179417,177.7668
179418,177.1573
179419,176.5489
179420,176.241
179421,175.9344
179422,176.5314
179423,176.8268
179424,176.21599999999995
179425,175.9093
179426,174.9981
179427,174.3885
179428,174.0806
179429,174.37599999999995
179430,174.9743
179431,175.8743
179432,175.8668
179433,175.8605
179434,175.8542
179435,176.1509
179436,176.1447
179437,176.65200000000004
179438,177.3388
179439,178.2387
179440,178.8345
179441,178.5279
179442,177.6166
179443,176.7054
179444,175.7942
179445,176.3912
179446,176.9895
179447,176.9833
179448,176.3737
179449,176.3674
179450,176.9658
179451,176.3549
179452,175.7466
179453,173.6287
179454,170.9075
179455,166.6781
179456,162.7502
179457,163.0469
179458,165.1522
179459,169.3692
179460,173.8878
179461,177.8031
179462,178.4015
179463,177.4902
179464,176.8806
179465,175.9694
179466,175.6615
179467,175.0519
179468,175.0457
179469,175.3436
179470,175.639
179471,175.9331
179472,175.9268
179473,175.6189
179474,175.6127
179475,175.6077
179476,175.6014
179477,175.8968
179478,176.1935
179479,176.4889
179480,176.7855
179481,177.0809
179482,177.0734
179483,176.7655
179484,176.1559
179485,175.84799999999996
179486,174.938
179487,174.6301
179488,174.3222
179489,173.7126
179490,174.0092
179491,174.3047
179492,174.903
179493,176.1021
179494,177.0008
179495,177.9008
179496,178.1962
179497,176.6816
179498,176.0721
179499,176.6703
179500,177.5678
179501,177.2599
179502,176.6516
179503,175.4387
179504,174.8296
179505,174.8229
179506,174.2133
179507,173.0004
179508,172.3921
179509,172.0841
179510,172.9841
179511,174.4849
179512,175.3849
179513,175.07
179514,174.1657
179515,173.5561
179516,172.3432
179517,171.7337
179518,171.1241
179519,170.5158
179520,171.5234
179521,172.1267
179522,172.73
179523,173.3333
179524,174.54
179525,175.7466
179526,176.9532
179527,178.1599
179528,178.1599
179529,176.3499
179530,174.8416
179531,174.54
179532,174.54
179533,175.1433
179534,176.0483
179535,176.9532
179536,177.8582
179537,177.5566
179538,177.5566
179539,177.5566
179540,177.5566
179541,177.2549
179542,175.7466
179543,173.9366
179544,173.3333
179545,174.54
179546,177.5566
179547,179.9698
179548,180.2715
179549,179.3665
179550,178.4615
179551,177.2549
179552,175.7466
179553,173.9366
179554,172.73
179555,173.9366
179556,175.1433
179557,175.7466
179558,175.7466
179559,175.7466
179560,175.7466
179561,175.7466
179562,175.7466
179563,175.7466
179564,176.3499
179565,176.9532
179566,177.5566
179567,177.2549
179568,175.1433
179569,173.9366
179570,174.8416
179571,176.9532
179572,178.1599
179573,177.5566
179574,178.1599
179575,178.1599
179576,177.5566
179577,175.7466
179578,174.54
179579,174.54
179580,175.7466
179581,176.3499
179582,176.6516
179583,175.7466
179584,174.8416
179585,174.54
179586,175.1433
179587,175.7466
179588,176.0483
179589,175.7466
179590,175.4449
179591,175.1433
179592,175.7466
179593,175.7466
179594,176.3499
179595,177.2549
179596,178.1599
179597,179.0648
179598,179.3665
179599,176.9532
179600,175.7466
179601,175.7466
179602,175.7466
179603,175.7466
179604,175.7466
179605,175.1433
179606,174.8332
179607,173.9366
179608,172.4284
179609,171.825
179610,173.635
179611,174.54
179612,174.54
179613,174.2668
179614,173.5227
179615,172.1267
179616,170.9201
179617,170.0151
179618,169.1101
179619,169.1101
179620,169.7134
179621,170.3167
179622,170.9201
179623,170.9201
179624,170.9201
179625,171.2217
179626,171.2217
179627,172.0518
179628,173.5564
179629,175.3632
179630,176.86900000000003
179631,177.4692
179632,177.4661
179633,176.2563
179634,174.4432
179635,173.2335
179636,172.9293
179637,173.8312
179638,174.733
179639,175.6355
179640,175.9341
179641,175.0253
179642,174.4189
179643,175.0191
179644,175.6199
179645,176.5218
179646,176.8209
179647,176.8172
179648,176.2108
179649,176.2076
179650,175.6018
179651,174.9954
179652,174.3889
179653,173.7825
179654,174.3833
179655,174.9835
179656,175.5837
179657,174.9773
179658,173.4659
179659,171.3511
179660,169.53799999999995
179661,167.1217
179662,165.9125
179663,164.7028
179664,164.0963
179665,164.0932
179666,164.69400000000005
179667,165.8976
179668,167.7044
179669,171.0195
179670,174.033
179671,175.8398
179672,177.345
179673,177.3419
179674,176.7361
179675,176.1296
179676,175.5232
179677,174.9167
179678,175.2656
179679,175.5144
179680,175.5113
179681,174.6032
179682,173.3935
179683,172.4854
179684,171.2756
179685,170.6698
179686,171.27
179687,171.6941
179688,172.4704
179689,173.0712
179690,174.2741
179691,174.5981
179692,174.5701
179693,173.9637
179694,173.0556
179695,172.37400000000005
179696,171.8427
179697,171.2363
179698,171.2338
179699,171.2307
179700,171.2275
179701,171.2244
179702,171.2213
179703,171.5199
179704,171.81900000000005
179705,172.4198
179706,173.3211
179707,174.2235
179708,174.8237
179709,174.82
179710,174.2142
179711,174.21099999999996
179712,173.9065
179713,174.2048
179714,174.2017
179715,174.5009
179716,174.4977
179717,174.4946
179718,174.4915
179719,174.4884
179720,174.34799999999996
179721,174.9563
179722,176.1692
179723,176.7787
179724,176.785
179725,176.4895
179726,176.1929
179727,176.1991
179728,176.2053
179729,176.2116
179730,176.2178
179731,176.2232
179732,176.2303
179733,176.2365
179734,175.6382
179735,175.0411
179736,174.44400000000005
179737,173.8457
179738,173.8531
179739,174.7643
179740,175.6743
179741,175.9822
179742,174.7818
179743,174.4851
179744,174.4926
179745,174.4988
179746,173.5988
179747,171.7951
179748,169.3881
179749,166.0761
179750,161.5574
179751,160.6574
179752,163.6803
179753,167.608
179754,171.5358
179755,174.8603
179756,177.5815
179757,179.3977
179758,179.4039
179759,178.5039
179760,177.3035
179761,176.1031
179762,174.9027
179763,173.4007
179764,172.5019
179765,171.9036
179766,171.3065
179767,171.0098
179768,171.6206
179769,172.5318
179770,173.44299999999996
179771,174.0513
179772,173.7559
179773,171.046
179774,171.3551
179775,171.66299999999995
179776,170.4626
179777,168.6576
179778,166.2506
179779,163.8435
179780,160.8332
179781,157.8228
179782,156.6212
179783,159.6452
179784,163.8735
179785,170.5162
179786,171.1257
179787,169.9241
179788,169.6299
179789,169.6361
179790,169.3382
179791,169.3457
179792,168.7474
179793,168.1503
179794,167.8549
179795,168.16400000000004
179796,169.074
179797,170.2868
179798,171.4997
179799,171.8076
179800,170.3055
179801,169.1051
179802,168.8084
179803,170.0213
179804,171.5358
179805,170.6371
179806,169.4354
179807,170.6496
179808,171.5608
179809,171.5658
179810,170.6658
179811,168.8633
179812,166.1546
179813,162.8426
179814,160.7359
179815,164.5852
179816,167.6018
179817,170.6184
179818,173.0317
179819,174.8416
179820,174.8416
179821,173.9366
179822,173.635
179823,174.2383
179824,174.8416
179825,175.4449
179826,175.7466
179827,176.0483
179828,175.7466
179829,175.4449
179830,174.2383
179831,172.73
179832,171.8151
179833,170.9201
179834,170.6184
179835,170.3167
179836,170.3167
179837,170.3167
179838,170.5152
179839,170.6184
179840,170.6184
179841,170.9201
179842,170.8803
179843,170.6184
179844,170.6184
179845,170.0151
179846,169.4118
179847,169.4118
179848,168.8084
179849,168.5068
179850,168.5068
179851,169.1101
179852,170.0151
179853,170.9201
179854,172.1267
179855,172.73
179856,173.0317
179857,172.4284
179858,171.5234
179859,170.0151
179860,168.8084
179861,167.6018
179862,165.7919
179863,164.5852
179864,164.5852
179865,164.5852
179866,164.5852
179867,164.2836
179868,163.3786
179869,162.172
179870,160.362
179871,159.1553
179872,158.8537
179873,158.55200000000005
179874,158.2504
179875,158.55200000000005
179876,159.1553
179877,162.7753
179878,165.4902
179879,166.6968
179880,167.9035
179881,167.6018
179882,166.3952
179883,166.3952
179884,167.3002
179885,167.9035
179886,167.3002
179887,167.6018
179888,169.1101
179889,171.2217
179890,173.0317
179891,173.635
179892,174.2383
179893,173.9366
179894,173.3333
179895,172.4284
179896,170.6184
179897,169.4118
179898,167.9035
179899,166.0935
179900,165.1885
179901,166.3952
179902,167.6018
179903,168.5068
179904,169.4118
179905,169.7134
179906,169.7134
179907,169.4118
179908,167.3002
179909,163.9819
179910,158.8537
179911,155.5354
179912,154.9321
179913,156.1388
179914,165.7919
179915,174.8416
179916,175.4449
179917,176.0483
179918,175.1433
179919,171.2217
179920,167.6018
179921,168.2051
179922,168.8084
179923,166.6898
179924,165.4902
179925,168.2051
179926,170.9201
179927,171.2217
179928,172.73
179929,174.2383
179930,174.8416
179931,173.635
179932,171.5234
179933,170.6184
179934,170.0151
179935,170.0151
179936,168.5068
179937,166.3952
179938,162.7753
179939,154.3288
179940,151.9155
179941,152.2172
179942,152.2172
179943,151.9155
179944,157.6471
179945,166.3952
179946,168.8084
179947,168.2051
179948,168.8084
179949,170.0151
179950,171.825
179951,173.9366
179952,175.1433
179953,176.3499
179954,175.4449
179955,170.9201
179956,166.9985
179957,164.2836
179958,163.9819
179959,164.2836
179960,166.3952
179961,169.4118
179962,171.2217
179963,171.825
179964,170.0151
179965,168.8084
179966,168.2051
179967,168.2051
179968,168.8084
179969,170.0151
179970,171.2217
179971,172.4284
179972,173.0317
179973,173.0317
179974,171.2217
179975,170.0151
179976,170.6184
179977,171.2217
179978,170.3167
179979,170.9201
179980,172.1267
179981,172.73
179982,172.1267
179983,169.1101
179984,166.6968
179985,167.3002
179986,168.2051
179987,168.8084
179988,168.2051
179989,164.5852
179990,160.9653
179991,158.55200000000005
179992,159.457
179993,163.0769
179994,168.2051
179995,171.825
179996,174.2383
179997,176.0483
179998,177.2549
179999,177.8582
180000,176.6516
180001,174.8416
180002,173.9366
180003,174.8416
180004,176.6516
180005,177.5566
180006,177.8582
180007,174.8416
180008,171.825
180009,172.1267
180010,172.73
180011,172.4284
180012,169.1101
180013,164.2836
180014,159.2285
180015,164.3629
180016,168.2907
180017,170.1057
180018,171.9219
180019,174.0397
180020,175.5542
180021,176.1638
180022,175.5654
180023,174.0634
180024,172.5613
180025,171.3597
180026,172.5738
180027,174.39
180028,176.2062
180029,177.1161
180030,176.8207
180031,176.2236
180032,175.0232
180033,172.9178
180034,172.0178
180035,172.0253
180036,171.7286
180037,171.7349
180038,171.4382
180039,170.5407
180040,169.0386
180041,166.0283
180042,161.2067
180043,161.8163
180044,163.0291
180045,163.0354
180046,161.5333
180047,160.6333
180048,163.0528
180049,164.86900000000003
180050,166.0819
180051,166.0881
180052,163.9827
180053,161.274
180054,159.4632
180055,158.5691
180056,162.1965
180057,163.711
180058,163.7172
180059,164.3268
180060,164.9363
180061,165.6793
180062,166.1542
180063,166.1604
180064,165.5621
180065,163.4579
180066,161.3526
180067,161.0546
180068,163.1737
180069,164.3866
180070,164.0912
180071,162.5891
180072,161.3875
180073,161.997
180074,163.1534
180075,164.4228
180076,165.6356
180077,165.0385
180078,162.6315
180079,160.2144
180080,156.6095
180081,156.0112
180082,160.2419
180083,159.6448
180084,157.2378
180085,157.244
180086,157.8523
180087,160.2718
180088,162.6913
180089,163.3009
180090,163.0054
180091,161.5034
180092,160.9051
180093,160.0063
180094,160.0125
180095,161.5271
180096,163.9466
180097,166.0644
180098,167.2761
180099,168.1873
180100,168.7968
180101,168.803
180102,168.5076
180103,166.4022
180104,165.7996
180105,165.1527
180106,166.3469
180107,167.2394
180108,169.6401
180109,172.9459
180110,174.7459
180111,172.9209
180112,171.7043
180113,171.99599999999995
180114,171.981
180115,171.6668
180116,172.2576
180117,173.4518
180118,173.74599999999995
180119,172.826
180120,171.9085
180121,170.6894
180122,169.4703
180123,168.2511
180124,167.0345
180125,164.9104
180126,162.4846
180127,160.3605
180128,160.0464
180129,161.8439
180130,166.9621
180131,172.0778
180132,174.4786
180133,175.9744
180134,176.266
180135,176.25099999999995
180136,175.6377
180137,174.4186
180138,172.5962
180139,170.1704
180140,170.4595
180141,170.7625
180142,171.3445
180143,170.7262
180144,170.1104
180145,165.2714
180146,160.734
180147,159.5115
180148,157.6949
180149,155.2692
180150,158.5749
180151,165.8023
180152,170.6163
180153,172.7179
180154,174.8171
180155,176.0137
180156,177.2079
180157,177.497
180158,176.2754
180159,174.1538
180160,171.72799999999995
180161,171.4164
180162,172.608
180163,172.8997
180164,171.9797
180165,170.1598
180166,168.0357
180167,167.1207
180168,169.8232
180169,169.8082
180170,171.304
180171,173.4056
180172,175.203
180173,175.7964
180174,175.4797
180175,174.5622
180176,173.9464
180177,173.3331
180178,173.019
180179,173.0065
180180,172.99400000000003
180181,172.6798
180182,172.9715
180183,173.2632
180184,173.854
180185,174.74400000000003
180186,175.0356
180187,174.4173
180188,168.975
180189,164.7418
180190,163.221
180191,163.5102
180192,165.9109
180193,168.3117
180194,169.8184
180195,170.705
180196,171.2958
180197,167.0576
180198,162.2186
180199,159.1895
180200,168.79032010581994
180201,168.7856243386242
180202,168.77928306878292
180203,168.7649116402115
180204,168.76006719576702
180205,168.7647825396824
180206,168.77290423280408
180207,168.77469047619033
180208,168.76854603174587
